video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3547521,Red Feeding,Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar) > Red Feeding,Sloping Heads,Lutjanidae,Lutjanus,Red (Lutjanus bohar),,feeding,[423.8436565],[423.843657],423.843657,423.843657,423.843657,TRUE,FALSE,FALSE,[423.843657],1,1
3547522,Groupers (Serranidae),Heavy Bodies/Large Lips > Groupers (Serranidae),Heavy Bodies/Large Lips,Serranidae,,,,,[439.9555605],[439.955560],439.955560,439.955560,439.955560,TRUE,FALSE,FALSE,[439.955560],1,1
3547523,Groupers (Serranidae),Heavy Bodies/Large Lips > Groupers (Serranidae),Heavy Bodies/Large Lips,Serranidae,,,,,[439.9555605],[439.955560],439.955560,439.955560,439.955560,TRUE,FALSE,FALSE,[439.955560],1,1
3547524,Groupers (Serranidae),Heavy Bodies/Large Lips > Groupers (Serranidae),Heavy Bodies/Large Lips,Serranidae,,,,,[439.9555605],[439.955560],439.955560,439.955560,439.955560,TRUE,FALSE,FALSE,[439.955560],1,1
3547525,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[449.6851243],[449.685124],449.685124,449.685124,449.685124,TRUE,FALSE,FALSE,[449.685124],1,1
3547526,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[449.6851243],[449.685124],449.685124,449.685124,449.685124,TRUE,FALSE,FALSE,[449.685124],1,1
3547527,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[449.6851243],[449.685124],449.685124,449.685124,449.685124,TRUE,FALSE,FALSE,[449.685124],1,1
3547528,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[449.6851243],[449.685124],449.685124,449.685124,449.685124,TRUE,FALSE,FALSE,[449.685124],1,1
3547529,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[449.6851243],[449.685124],449.685124,449.685124,449.685124,TRUE,FALSE,FALSE,[449.685124],1,1
3547530,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[449.6851243],[449.685124],449.685124,449.685124,449.685124,TRUE,FALSE,FALSE,[449.685124],1,1
3547531,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[449.6851243],[449.685124],449.685124,449.685124,449.685124,TRUE,FALSE,FALSE,[449.685124],1,1
3547532,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[449.6851243],[449.685124],449.685124,449.685124,449.685124,TRUE,FALSE,FALSE,[449.685124],1,1
